On Time (3 min),https://docs.google.com/document/d/16QP9shWuJbHQYwqU4Fo7YAXzakzcBx2LTyQgc6oSgfw/edit?usp=drive_web&ouid=102503928790226855337
Meeting:  Exec Team:  Deconstructed (2 min),https://docs.google.com/document/d/1vgYguZJYExc6Gi-9vx2f73N4byhA3T7e7FGpwY_DxgI/edit
"Meetings:  Reviews (Pipeline, Project/Business Unit, Cross-Departments) (2 min)",https://docs.google.com/document/d/1l_paluPfyck5y94FgNYrvrEsc1p9MEpmPHm5K10JRCk/edit
All Hands: Leadership and Inspiration: How to create it (6 min),https://docs.google.com/document/d/1PTcxTzNFIh1gbBdyC8F0hRLLPh7CFt1XRCwzS0SZku8/edit
Leadership vs Team Leads Meeting (3 min),https://docs.google.com/document/d/1OAdsheOc1RAS1-FC1PMImJ_sRGfug-SPamvTpu5P5vs/edit?usp=drive_web&ouid=102503928790226855337
Offsite (1 min),https://docs.google.com/document/d/1j4B8gUUIeZehKhhuCFsm-vin3s-Wj7462PdcMW4cGaQ/edit
"Offsites, big (by Matthew Holbreich, CoS at Medable)",https://docs.google.com/document/d/1-jMBlxilcYJgIMbBRHmsZXa99D5KoMmFZ4JHZcaC3Os/edit
Meeting Tracker - example (2 min),https://docs.google.com/spreadsheets/d/1lPQPptVXvLwM8q5XiD5Weq9HcrZDVUUe8szB8e_sb5Q/edit#gid=0
Transition:  How to successfully transition a group to a new method (2 min),https://docs.google.com/document/d/1OlgcnKgY5AIl9IcWZJaywXHU6bg9Y8nOb-aqNNxbics/edit
Efficient Async Discussions (5 min),https://www.notion.so/mm-coaches/Efficient-Async-Discussions-8c070c841f0444e49e61fc14685e7435
How to Use the companyOS Software (4 min),https://www.loom.com/share/b9c43fdcfc144978aa9240e17f4986d1
Decision-Making (8 min),https://docs.google.com/document/d/1hPdWQjYfdK0SB2i3ViZ9XsMPjTYEi7Do1WI22ofmEdo/edit?usp=drive_web&ouid=102503928790226855337
Decision-making:  separate decision from implementation (1 min),https://docs.google.com/document/d/18VkFRbhDTeU0nBEiot8CXiK37UUEZp0D-sT4-IN02Hs/edit
Issue / Proposed Solution template (group),https://docs.google.com/document/d/1jOoTu44L22LG-_DfnTNdscBg2EJ_dSZgTujc5utK4yc/edit#heading=h.b81xwnfqvmsc
Issue / Proposed Solution template (1-1),https://docs.google.com/document/d/1Hn_E1UFYruM1sXATsSwIydIJ4EsxMvxlnyoypOVRb_M/edit#heading=h.6ww0l7nn95nc
Issue Identification (1 min),https://docs.google.com/document/d/1yfnZqztmnHatFavMqMJ40_tAN7YUcfnQgo4HrcU7SBQ/edit
"Issues/Solutions Tracker, example",https://docs.google.com/document/d/10tbkv1CekNuZwSliDPX5oQAbrSSYEkfNw06EumXwl9w/edit#heading=h.a4o1927ut9qj
"RAPID, example",https://docs.google.com/document/d/1vkxl-OI_XHbBWqgRCbpP86SJwSnEgCIzVOjbhWCHZng/edit
"RAPID template, example",https://docs.google.com/document/d/1OP6WkWcWETvXFfwQYG1nqXL2wPRytzbQRWYwcchq2t0/edit
"RAPID Tracker, example",https://docs.google.com/spreadsheets/d/1P6Wlw8RHlw2z06T3fO_wL20EyIswaYW6nRyqL2E5lDY/edit#gid=0
Agreement-Tracker:  why you need one (3 min),https://docs.google.com/document/d/1QzGvP6MrmlD6YVilTiNjEsPgRRvjzvWrqGXKSz_c68k/edit
DRIs:  Directly-Responsible Individuals (3 min),https://docs.google.com/document/d/1I4jBy1XryEdknFoDCMUY93PEn0rR-oOOx6yiLSiaa38/edit
Clean Escalate (2 min),https://docs.google.com/document/d/1mDxWPYirGOvs1MxdCkI98U-_7lNjr_b10jclR_D-laQ/edit
1-1 Template and Instructions,https://docs.google.com/document/d/1j7ZNWTh9ClS0PZHrpZXGk879pv9LXDWt6sjaq1uA-zA/edit
1-1 Template (Sabrina Wang),https://docs.google.com/document/d/1WDx85P_G_XJMEiSv3Kcu5CwowE860naFdCRfem_cV8o/edit?usp=sharing
1st 1-1 Meeting with Matt Mochary (5 min to read; 45 min to do),https://docs.google.com/document/d/1vfZbW2GbL-q4gB97JcMH_P1nGRJKQ68LAOgNGbVV1qs/edit
2nd (and beyond) 1-1 Meeting with Matt Mochary (2 min to read; 15 min to do),https://docs.google.com/document/d/1TYNJjwzH_QxUbvoVSOjB__6gtvLKf8AAT3tqTKo3sO8/edit
Job Responsibilities Rubric by Faith Meyer (3 min),https://docs.google.com/document/d/1dMxcNgm3pQe_dR9_UjwucbxtSG1k7Wj8RFdQag5FQ-U/edit?usp=sharing
"Mission, Vision, Values:  How to create them (2 min)",https://docs.google.com/document/d/1L6ks72TkBIlgPDh6_n-NBBE7e_7nQ2YZ6B4BF12IQEs/edit#
[PUBLIC] Mochary Method - Vision 2031 (example),https://docs.google.com/document/d/1MXIRwcdiAGL_eI7EYQMkgFvPhq_DW-pRqfOzZ2V-ghs/edit#
Brainstorming template for company outcomes and actions (template),https://docs.google.com/document/d/1O2Kg97A6_oKM20e-B9CI0sN13R8seKbch15vWzaFnYs/edit
Values: how to create them (1 min),https://docs.google.com/document/d/1dyIXkhBrJVwNQZS_CAPxIESNY9hM9rXeb34nZvaiNfE/edit
Agreement-Tracker:  why you need one (3 min),https://docs.google.com/document/d/1QzGvP6MrmlD6YVilTiNjEsPgRRvjzvWrqGXKSz_c68k/edit
Goals: how to create and review (2 min),https://docs.google.com/document/d/1S5ak38pEg7fZE5H2INOzUHHZJTW9QAB8aobQJW5Uyek/edit?usp=sharing
Actions: how to review (1 min),https://docs.google.com/document/d/1a5s0RKKOgAY_JjTP40gwFfazjWVrfzfWz2-LFZQjB60/edit
Update: how to write it (1 min),https://docs.google.com/document/d/17cKOTgo3ZHjieLw2U67n30fQVAY0U5jmuh6tg_5FdM0/edit
Operations videos playlist (2 hours),https://www.youtube.com/playlist?list=PLiksA_rhPy76JHjdz2YrbRIH4aDhyROSG
OKR Creation (6 min),https://docs.google.com/document/d/1GoiH4pwsph5rwSM_wMMiMJkX6-qFVwO0SVYkodNZhwg/edit
"OKR Tracker, example (2 min)",https://docs.google.com/spreadsheets/d/1_TgYK7fHvUXWrcIhGgUeeq8OoFi0LQ6usQm3r7owZA0/edit
Goals: How to Create Them (1 min),https://docs.google.com/document/d/1S5ak38pEg7fZE5H2INOzUHHZJTW9QAB8aobQJW5Uyek/edit?usp=sharing
AORs (2 min),https://docs.google.com/document/d/1v72Mozz6Zr-3Knzcd9yNcs1E8-QKk5NkTVmR6pIQj98/edit?usp=drive_web&ouid=102503928790226855337
Process Audit,https://docs.google.com/document/d/17cIYws2Al1JHO6s3QC1_BwyfTjpUSdQR6p8Xkdb0bWM/edit?usp=drive_web&ouid=102503928790226855337
Processes Template,https://docs.google.com/spreadsheets/d/1ky1BNH7f1xVa-hw7WOxI298a2nNP81OdORpbKdxLCj4/edit#gid=0
"Personal Info, Team - example (1 min)",https://docs.google.com/spreadsheets/d/1Ti_xaV9IVvj-bklxOjNY-IeGsC-YqcgvB03qvfFQrnI/edit#gid=0
Grade Level Planning example (2 min),https://docs.google.com/spreadsheets/d/1AeS9TDfedHUGnsY2JRNCJtNsZJRCDGUssmYgz3-JLD8/edit#gid=612132548
"Budgeting (2 min reading, 12 min video)",https://docs.google.com/document/d/10WsABnJuOqmP1ACIMiu5khXQnOGwklndjDPdVyRSWb8/edit
Performance Review (5 min),https://docs.google.com/document/d/10WsABnJuOqmP1ACIMiu5khXQnOGwklndjDPdVyRSWb8/edit
Step by step guide to building high performing teams (by Sabrina Wang),https://mm-coaches.notion.site/Step-by-step-guide-to-building-high-performing-teams-a1d3c70c031144738943e043933d3267
How to Hold People Accountable (by Celine Teoh),https://www.notion.so/mm-coaches/Celine-Teoh-8b99082650d14a0aac06160ad8ef4848
Key Leadership Competencies by Faith Meyer (2 min),https://docs.google.com/document/d/1GiDXcdKUyT3AKA0L5MLi-oXUk4B27gASxBwqXVTYbUw/edit?usp=sharing
Praise (3 min),https://docs.google.com/document/d/1aXFhFbtIxmUdrUe9y341ghd-EJ89hJZ7g9tOKnw16FI/edit
Star performers:  How to keep them engaged and motivated (2 min),https://docs.google.com/document/d/1URb0E9CR2ZeUZ2aTRYcrKb7zbIL0ica8HEYy5CKL3lU/edit
Motivating your team (3 min),https://docs.google.com/document/d/14kFZcqm3zaS5uY4QmG307BViQyoSbDDS1U04NpYhmes/edit
Magic Questions (1 min),https://docs.google.com/document/d/1SLHeBWEXHk9SEvUKUU1hMsxl-U-IRaeZqA-wpx02lb4/edit
Motivation beyond Mission and Money,https://docs.google.com/document/d/1SYtm81Ux3aI7bka0M49gx39obnW08pYgh7_EgRJ5q3w/edit
Amazon 6-pager: shareholder letter (10 min),https://docs.google.com/document/d/1AqAWzitK0d8hKFh-c_hW6MXoLG3JhZkPspGg3l27ND0/edit
Amazon Playbook  (2 min),https://docs.google.com/document/d/1Cut-EPhfXQqZwW2RUiyvwPASl-lR7OABuu_a7g0F64w/edit
BTA (Bias Towards Action) (10 min),https://chiefs-of-staff.notion.site/Bias-towards-action-730451d4d9324001b0104911911e3581#615ba03234e14051bfd4935e00d87f81
Lord of the Flies (1 min),https://docs.google.com/document/d/1YFeiiqbU0-T8wkvNAU9LG2WA-yrl9vomLkcrZfQZTqk/edit#
Loudest voice in the room (1 min),https://docs.google.com/document/d/1OKJnyxUZDOcPQF0VtERizzyvKgBiqwOA7aL2dMcFSdw/edit
Manager:  How to be a great one! (1 min),https://docs.google.com/document/d/1-_LkABTtV1bmZ287NtinvFhr74Yl3DXzDYdG_zff2qc/edit
Manager Training Basics - Mochary Method,https://docs.google.com/document/d/1AhbvqdpfyUqqkSUalRwRhsJnIZx2BXIHH3v2bt0QAw4/edit
Politics (2 min),https://docs.google.com/document/d/1cINzNPcmFPrK8wLQ6L693UDRaioVsZxdaK5XPNkIMew/edit?usp=drive_web&ouid=102503928790226855337
Scaling:  Hire a “Manager Trainer” as COO (3 min),https://docs.google.com/document/d/1NtLurYDKUXqy2VHFWcw027sJhHPCwsatV2GaVF4jebk/edit
Scale or not to Scale? (2 min),https://docs.google.com/document/d/1YEH0EWZOXu0nptlOCXM9etBiLVO2qDWuS_JIwK7go9w/edit
Zone of Genius map - venture firm (1 min),https://docs.google.com/document/d/1pKnjyPB55w0SwVS7h57xZj0h951f4dWNK2wzuBHqGQw/edit
CEO as fireman (1 min),https://docs.google.com/document/d/1ndhJME8Nx5yWa9tqhEMRwi5pgibYy6AzB46zhvSeFEg/edit
CEO role (2 min),https://docs.google.com/document/d/1yJhwYFf6Af0h8_xMDuKeW8d6ZomthidraqpXHI9RKRw/edit
Exec Ops (formerly called Chief of Staff) (3 min),https://docs.google.com/document/d/1-tcubUwvktoV-Ou3bB6ynk2LLwNzdT3D_p_ILreyR_A/edit#
Biz Ops (3 min),https://docs.google.com/document/d/1WidDWp5710YphCgkE-F6E0yunoaUP9iQKfKMT1EVGgA/edit#
CEO Team (3 min),https://docs.google.com/document/d/1q1ZSAQJJR6fX02lVcGTDr4tQXZLjm2i_EKemTQlfSbI/edit#heading=h.wdil0sm2u4gb
Personal Chief of Staff:  How to hire one (2 min),https://docs.google.com/document/d/1MLR2MOGYXDyJYvUpPu5qiknkE6RiL73-GbZimS8kIpY/edit#
Parenting as a CEO (2 min),https://docs.google.com/document/d/19BfBM6VrKzYz1snAzVFhA6ebxPGR4XYc03kfKf1qSBI/edit
Compensation: CEO refresh,https://docs.google.com/document/d/1DkMfwxNO8EGpTrSxwbye-XRqRIjdxMSjeeco6IXHQgc/edit
Optimizing Post Mortems (2 min) by Faith Meyer,https://docs.google.com/document/d/1Fypz_DPsBiQADTJof0XSJwLNIdU5-Lr-JxPwPQV4WZA/edit?usp=sharing
Regina Gerbeaux’s Resources for Operators,https://www.notion.so/Regina-Gerbeaux-s-Resources-f229f29df96b494cb68da10f19553b0b
Help Execs Achieve Inbox Zero,https://www.coachingfounder.com/post/inbox-zero
Help Execs Prioritize Work,https://www.coachingfounder.com/post/execs-prioritize
Onboard yourself in 30 days,https://www.coachingfounder.com/post/onboard-yourself-in-30-days
"Hire, onboard, and work with an EA",https://www.coachingfounder.com/post/how-to-work-with-an-executive-assistant
BTA (Bias Towards Action),https://www.coachingfounder.com/post/bias-toward-action
Run efficient meetings that don’t suck,https://www.coachingfounder.com/post/run-efficient-meetings
CoS Roadmap template,https://www.coachingfounder.com/templates/chief-of-staff-roadmap
Process database template for internal wiki (How-Tos),https://www.notion.so/chiefs-of-staff/How-Tos-Template-de663e1cfbad4f2fb3ce5b77dd249618
Magic Questions,https://docs.google.com/document/d/1SLHeBWEXHk9SEvUKUU1hMsxl-U-IRaeZqA-wpx02lb4/edit
Sample meeting doc: Engineering sync,https://chiefs-of-staff.notion.site/Sample-meeting-doc-Engineering-sync-d070770b4c2e4a00a713cbf98c6f2dda
Example of asynchronous discussion using Threads,https://threads.com/34421800352?share=94f0f50e-0351-4dec-84d4-98054b560b6e
Board of Directors (4 min),https://docs.google.com/document/d/1yL0SGQX0Hzan7Jm8tS7wrHiaGxPhFVmdxidCSCoWKhM/edit
Board Meeting - Best Practice (5 min),https://docs.google.com/document/d/1WDGVUYHPyQGHjcIVpqQP9dRjABWjU_VoVdtMDdtNDOk/edit
Board Meetings (4 min),https://docs.google.com/document/d/1j4EFRYfAs3RidCk_CE-QQMquBkpy3P69yh19lANpkmM/edit#
Product:  Innovating (3 min),https://docs.google.com/document/d/1PBQxgfcN1ySKcuw5MW6BFIRT4JMIP64ykRgETyJepa4/edit
Product: How to develop a new one in a scaled company (3 min),https://docs.google.com/document/d/1oIafvO9RHwstSFimEnKOPEgNVEst7QVrln46EklQc4Y/edit?ts=5f654b36
Product:  What product to build?  How to position it? (2 min),https://docs.google.com/document/d/1DlphokiVnRnsRDKA_d48QIpmy5VBBfn4760wS8WfQ1Q/edit
"How to figure out product positioning, from April Dunford on Lenny’s podcast (1 min)",https://docs.google.com/document/d/1ZezcGt-o5dF1JJLbZfM1R9208Jr9nmxWPbXUiTwvAFg/edit
Optimizing Post Mortems (2 min) by Faith Meyer,https://docs.google.com/document/d/1Fypz_DPsBiQADTJof0XSJwLNIdU5-Lr-JxPwPQV4WZA/edit?usp=sharing
Engineering:  How to increase speed and quality (1 min),https://docs.google.com/document/d/1yL_m10CT6bIVsvSfjsCcm_Q4phMP63DDmItepDONQg0/edit
Engineering excellence:  Rubber Duck channels (2 min),https://docs.google.com/document/d/1ru-vWXperFNPZDqjzAmLH242HMrPbjyDrSBDrhVzaOk/edit
"Marketing: Target Beachhead (Segment, Target, Promote) (2 min)",https://docs.google.com/document/d/1TFZoP5WKecHwhnmB86REIzRmqGuZGUTP2QAmXmzrGEA/edit#
Selling (6 min),https://docs.google.com/document/d/1T6fnyDDqdzAFdzJzZkiAnaKvZzjzkX5HSwAjuedvlQQ/edit#
See Relationship-building,https://docs.google.com/document/d/18FiJbYn53fTtPmphfdCKT2TMWH-8Y2L-MLqDk-MFV4s/preview?pru=AAABhJFIL3E*LInDjkI2QGFsF4N1YbZdbw#heading=h.ogrkn1qd7kif
Sales to the Enterprise: how to scale it (1 min),https://docs.google.com/document/d/1A2k-9EsxC4sn24y5lAwlO8dPqpXnCKTA1BrhSt4FINU/edit
How to Train Salespeople by Sabrina Wang (4 mins),https://docs.google.com/document/d/18FiJbYn53fTtPmphfdCKT2TMWH-8Y2L-MLqDk-MFV4s/preview?pru=AAABhJFIL3E*LInDjkI2QGFsF4N1YbZdbw#heading=h.ogrkn1qd7kif
Feedback (15 min),https://docs.google.com/document/d/1wi714sobuQP72sKXw6J_gkwkhtVh1t6--op_Pk0YPxA/edit
Feedback: Receiving: the 5 A’s (4 min),https://docs.google.com/document/d/1zsVOnpNayriDpzgjJUDO2n47YxO9EAXbVH2uC_Zpnms/edit
Feedback Form 1-1,https://docs.google.com/document/d/16iXM6T45R5cxPR_OT3hA8iumqNV9fhjNLphsfSCWo1A/edit
Feedback Form - Hot Seat,https://docs.google.com/document/d/106B7q9mgfFpFKxUIz5M7gBjKicwQ-7xotcPSyIS7N_w/edit
What To Do When Feedback Isn’t Landing by Celine Teoh,https://mm-coaches.notion.site/Celine-Teoh-8b99082650d14a0aac06160ad8ef4848
What To Do When Feedback Isn’t Landing Part 1 (3 min),https://docs.google.com/document/d/1tsqGVufCXilMKmL6uaZLyvzirhj0Tmb_PfNc_OWWPb8/edit?usp=sharing
What To Do When Feedback Isn’t Landing Part 2 (3 min),https://docs.google.com/document/d/13cLE5EH8IpkgdB8fsDDQBZLC0SuDq7J-epeNTeL60zg/edit?usp=sharing
How to GIVE Feedback like an Obnoxious Jerk (by Alexis d'Amecourt),https://docs.google.com/document/d/1lA4Bigmee4b_P7GjiXJzN0oZ4pzz536LHNqaqNZaYcU/edit
Conscious Listening (by Dave Kashen),https://docs.google.com/document/d/14t0cwa7cFWY6w0U2MCBdZVwGMSXPSpvsTYW5T1wfOB8/edit
Board feedback with Matt Mochary (5 min),https://docs.google.com/document/d/1sPsqJVz37Gs3Fy48w57pGzAdB905OtZ4ZRCvaM2B07U/edit
Exec Team feedback with Matt Mochary (6 min),https://docs.google.com/document/d/1ypDupvtn9IaFY1yk_Y1FShJYQD_bnN7uXKvBDLKGbQE/edit
Conflict Resolution (aka Relationship-Building) (10 min),https://docs.google.com/document/d/1NzF-otDuBWKC2GShJKcFsxCyabK1V3skQwCMU89tDmY/edit#
Performance Review (5 min),https://docs.google.com/document/d/1XRkUp1-tz-O4wn-GLZUzmvfHtRN_HT5ADWGmdKBScrg/edit?usp=drive_web&ouid=102503928790226855337
Responding to Negative Reviews by Faith Meyer (4 min),https://docs.google.com/document/d/1MRgQZuHJYKx_G1ggJObwidnHn6jQWAJ81IEUT2W9HTk/edit?usp=sharing
"Comms, Internal:  Announcing traumatic events (5 min)",https://docs.google.com/document/d/14HaKYEnw4ec--oL_vPKCRK8ognGbzkc8BzfA6_aIpfo/edit
Introductions:  the double opt-in (3 min),https://docs.google.com/document/d/19FWxzeYzjqW-6l-5GsTAB5QgD2ITuW0XWeQxh_7sptg/edit
Introduction for a job (1 min),https://docs.google.com/document/d/1Ypp26ZFP1Pow7xJur7lUI615HAHetGnlWp-ySHCh-Xg/edit
Fundraising- The Relationship Method (10 min),https://docs.google.com/document/d/163t4I3CzQ-CUScBYp6fCxpboSgHxCB7syd4Jtzw7nco/edit?usp=drive_web&ouid=102503928790226855337
Fundraising- Emergence Capital advice (traditional method) (15 min),https://docs.google.com/presentation/d/1CPxI_AUL1IKwqO71yciOWDJ8no_C2cPV4_hSMfvNKgw/edit#slide=id.g73cfc40866_0_355
Fundraising - late-stage:  Brand or Price? (3 min),https://docs.google.com/document/d/1I7BXtJHbo-21PFD3Kasn0P6USFZL3cJTvm989tt0peI/edit
"IPO, or not to IPO (3 min)",https://docs.google.com/document/d/1Ond3aXqWutjbut4fBT5HBlRXBGlUZ37B0f5d2VU12RM/edit
IPO:  Founder letter (2 min),https://docs.google.com/document/d/10QKj0H0kC_9AGNT5UKjXGw8jfUiz08Mgv6a84iDLBMI/edit
IPO:  message to your team (1 min),https://docs.google.com/document/d/1oWVdHPK5vuzfOK4Onojo9xjYBFvaM18cNxLk9wVcJxI/edit
Liquidity Programs for the Company (3 min),https://docs.google.com/document/d/1z6S84UmEuggKiXVwjb00Qz633gda-6skwOS2T7iFvas/edit
Liquidity (4 min),https://docs.google.com/document/d/1wDXPJtrqbMuFsPfW_ixEWqvPf20FHAa8D9xZPyPXnVY/edit?usp=drive_web&ouid=102503928790226855337
Bank vs Brokerage (2 min),https://docs.google.com/document/d/1pZd9N3Abfrphxt-f3uw2lx1ZZy7L5zHiObXRDisWGQk/edit?usp=drive_web&ouid=102503928790226855337
Legal (2 min),https://docs.google.com/document/d/1DhgD5qLVYHDNSszHTL1tX_uhGMgfAWjFnikHwGsqaxI/edit#
Legal - closing a round - cost and time (4 min),https://docs.google.com/document/d/1fkxV3WpUMhdlx_K7kFoyqQ96C1VY5YYp6-Wd1y10oWU/edit#heading=h.m3y5s2r0wzfn
You Lost Your Job. Now What? (By Faith Meyer) (2 min),https://docs.google.com/document/d/1yY-M3SB9cvB7tS3QVvCSJkQELgbvp0WNtj9OvKKv8Zg/edit?usp=sharing
Navigating The Aftermath of Layoffs (By Sabrina Wang) (3 min),https://docs.google.com/document/d/10TmIC8LWDVXjGtEYdhFxMavyYktR78P8Gaa8hcYeQzs/edit
Is CEO Coaching Worth It? (By Celine Teoh) (2 min),https://docs.google.com/document/d/1oJdSElD5yXaos4cjt48MDDgJMPSewldR9spLUUPBrZw/edit#
"Do I need a Coach, Mentor, Consultant or Cheerleader? (By Celine Teoh) (3 min)",https://docs.google.com/document/d/1q6NiD4XEIQDlHREukTZBVquUoLXJKxxFQHy_ZryjHQU/edit?usp=sharing
Coach:  hire one for the executive team (1 min),https://docs.google.com/document/d/1fA4Mlf95VePjFWX6wVOtCEKqoNLCFnWpr43yfJDizUg/edit
Coach recommendations (1 min),https://docs.google.com/document/d/1NwZ3B7cqk15Ieecpofrto5_GBH0LaadabmrYAaRmtak/edit
Coach - how to find one (2 min),https://docs.google.com/document/d/1P3xgXHzXqjoytTDRyZbXcWc8GKDGhCHfRIHiN9lVGkA/edit
"Make Money, Have Fun, Do Good (2 min)",https://docs.google.com/document/d/1P_8WALoefgBCQ9cR0Jgwztt_8-ppjJ1r7zpeyoikTa0/edit?folder=0B9tanFUuwmYSMHIyU2pkYTZSVkU
Mochary Foundation (1 min),https://docs.google.com/document/d/19RuJ3fGUHi2aTK_d6TUr7ymdTpadqq1SZ4QDt4aKYL0/edit
Technology-Enabled Service Provider (TESP) (2 min),https://docs.google.com/document/d/1ug15Yz6p8LpgI6J3pYsza8PYtiBHwQzYKQ4WjeEYsnI/edit
Milestones:  What to be ready for (3 min),https://docs.google.com/document/d/1zFSDNBmKpx1G3bhosBHQ36msF7D_05I3xVDxD2i-fmE/edit
Bolt - Conscious Culture Playbook (a few hours),https://conscious.org/
The Great Reshuffle (2 min),https://docs.google.com/document/d/1Xn1CRHz7vN_hx-Ndp50iuDgo4K_THe8cb2yOePZk0Hk/edit
No Rules Rules (2 min for my learnings; 10 min for the full summary),https://docs.google.com/document/d/1KU0WiVVu2ZiINORMaO0Nyf7eR0isc5NO-Xi7RG6YaNY/edit
Turn the Ship Around:  “I intend to …” (2 min),https://docs.google.com/document/d/1Uf5W4C0KG6Ywgsnh0TFlNbZTGymdgeTODAkpBYfj6Bo/edit
Events in the world: how to address them?,https://docs.google.com/document/d/1dyB9a9CQJ76eBPu1VeZZzR3vmLbTzwbra8wvb1-8LzE/edit
